goodreads_book_id,isbn,authors,original_publication_year,original_title,image_url,small_image_url
9804,156106809,"Italo Calvino, Archibald Colquhoun",1957,Il barone rampante,https://images.gr-assets.com/books/1344432724m/9804.jpg,https://images.gr-assets.com/books/1344432724s/9804.jpg
11450360,316133191,"Stephenie Meyer, Young Kim",2011,"Twilight: The Graphic Novel,",https://images.gr-assets.com/books/1327891963m/11450360.jpg,https://images.gr-assets.com/books/1327891963s/11450360.jpg
5367,380809060,Roger Zelazny,1999,The Great Book of Amber,https://images.gr-assets.com/books/1165519096m/5367.jpg,https://images.gr-assets.com/books/1165519096s/5367.jpg
7519472,778303829,Gena Showalter,2010,The Darkest Lie (Lords of the Underworld #6),https://images.gr-assets.com/books/1333828376m/7519472.jpg,https://images.gr-assets.com/books/1333828376s/7519472.jpg
68453,8370540910,Andrzej Sapkowski,1995,Czas pogardy,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12384157,385535589,Kate Alcott,2012,The Dressmaker,https://images.gr-assets.com/books/1314819502m/12384157.jpg,https://images.gr-assets.com/books/1314819502s/12384157.jpg
16006,743474163,Judith McNaught,1991,Paradise,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
525995,395304482,Chris Van Allsburg,1981,Jumanji,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
341735,068816112X,Ken Grimwood,1986,Replay,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9827912,307377334,David Eagleman,2011,Incognito: The Secret Lives of the Brain,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22543,393062244,Neil deGrasse Tyson,2006,Death by Black Hole: And Other Cosmic Quandaries,https://images.gr-assets.com/books/1395019749m/22543.jpg,https://images.gr-assets.com/books/1395019749s/22543.jpg
133445,385491069,Margaret Atwood,1969,The Edible Woman,https://images.gr-assets.com/books/1320439047m/133445.jpg,https://images.gr-assets.com/books/1320439047s/133445.jpg
17977,061861916X,Richard Dawkins,2004,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18584855,1250044650,Marissa Meyer,2016,Heartless,https://images.gr-assets.com/books/1477740245m/18584855.jpg,https://images.gr-assets.com/books/1477740245s/18584855.jpg
128092,60757353,Paul Zindel,1968,The Pigman,https://images.gr-assets.com/books/1393796714m/128092.jpg,https://images.gr-assets.com/books/1393796714s/128092.jpg
39026,385515502,Lincoln Child,2007,Deep Storm,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9397967,545284104,Meg Cabot,2011,Abandon,https://images.gr-assets.com/books/1324767084m/9397967.jpg,https://images.gr-assets.com/books/1324767084s/9397967.jpg
97898,1400031818,Alexander McCall Smith,2003,The Full Cupboard of Life,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
263179,60751967,Kerrelyn Sparks,2005,How to Marry a Millionaire Vampire,https://images.gr-assets.com/books/1343779854m/263179.jpg,https://images.gr-assets.com/books/1343779854s/263179.jpg
105548,679882804,Dr. Seuss,1968,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright & Early Board Books),https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1166131,068987779X,Robert Muchamore,2004,"The Recruit (Cherub, #1)",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
327242,078948045X,Sarah Simblet,2001,Anatomy for the Artist,https://images.gr-assets.com/books/1309295064m/327242.jpg,https://images.gr-assets.com/books/1309295064s/327242.jpg
38412,385493622,Simon Singh,1997,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
161361,684832356,Richard Paul Evans,1993,The Christmas Box,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8046350,557364639,Amanda Hocking,2010,My Blood Approves,https://images.gr-assets.com/books/1282351187m/8046350.jpg,https://images.gr-assets.com/books/1282351187s/8046350.jpg
49011,014017821X,Angela Carter,1979,The Bloody Chamber & Other Stories,https://images.gr-assets.com/books/1388633104m/49011.jpg,https://images.gr-assets.com/books/1388633104s/49011.jpg
86856,60012781,Anthony Bourdain,2001,A Cook's Tour: Global Adventures in Extreme Cuisines,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
19797,61176109,Simon Schama,2006,Power of Art,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20257122,1602862567,"Michelle Knight, Michelle Burford",2014,"Finding me : A Decade of Darkness, a Life Reclaimed",https://images.gr-assets.com/books/1387770620m/20257122.jpg,https://images.gr-assets.com/books/1387770620s/20257122.jpg
98405,051511779X,Nora Roberts,1996,Born in Shame,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7797874,738718688,Simone Elkeles,2010,Return to Paradise,https://images.gr-assets.com/books/1271357819m/7797874.jpg,https://images.gr-assets.com/books/1271357819s/7797874.jpg
22693211,62295896,Kim Gordon,2015,Girl in a Band,https://images.gr-assets.com/books/1412840109m/22693211.jpg,https://images.gr-assets.com/books/1412840109s/22693211.jpg
2272813,525478922,Heather Brewer,2008,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6526,399153934,Patricia Cornwell,2007,Book of the Dead,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
588138,691017840,Joseph Campbell,1949,The Hero with a Thousand Faces,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7713965,399156909,John Sandford,2010,Bad Blood,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8964,1577780728,"D.C. Talk, The Voice of the Martyrs",1997,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15811496,1594204217,Michael Pollan,2013,Cooked: A Natural History of Transformation ,https://images.gr-assets.com/books/1350939053m/15811496.jpg,https://images.gr-assets.com/books/1350939053s/15811496.jpg
47956,451456718,Anne Bishop,1998,Daughter of the Blood,https://images.gr-assets.com/books/1400569100m/47956.jpg,https://images.gr-assets.com/books/1400569100s/47956.jpg
9265891,765326574,Orson Scott Card,2011,The Lost Gate,https://images.gr-assets.com/books/1312042223m/9265891.jpg,https://images.gr-assets.com/books/1312042223s/9265891.jpg
18142329,307960498,"Jo Nesbø, Don Bartlett",2013,"Politi (Harry Hole, #10)",https://images.gr-assets.com/books/1373049226m/18142329.jpg,https://images.gr-assets.com/books/1373049226s/18142329.jpg
31342,5559609129,Anne Rice,1999,Vittorio the Vampire,https://images.gr-assets.com/books/1289014320m/31342.jpg,https://images.gr-assets.com/books/1289014320s/31342.jpg
568592,1569314063,"Yuu Watase, Yuji Oniki",1992,ふしぎ遊戯 1,https://images.gr-assets.com/books/1459065488m/568592.jpg,https://images.gr-assets.com/books/1459065488s/568592.jpg
1951125,097915930X,Brunonia Barry,2006,The Lace Reader,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
43818,970398107,"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice",2000,Anne Rice's The Tale of the Body Thief (Graphic Novel),https://images.gr-assets.com/books/1316019640m/43818.jpg,https://images.gr-assets.com/books/1316019640s/43818.jpg
52873,802141676,Sherman Alexie,1993,The Lone Ranger and Tonto Fistfight in Heaven,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
30226,345443608,Laurell K. Hamilton,2005,"A Stroke of Midnight (Merry Gentry, #4)",https://images.gr-assets.com/books/1400966510m/30226.jpg,https://images.gr-assets.com/books/1400966510s/30226.jpg
139254,618562036,Anchee Min,2003,Empress Orchid,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6359434,1401323588,Eoin Colfer,2009,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",https://images.gr-assets.com/books/1327908458m/6359434.jpg,https://images.gr-assets.com/books/1327908458s/6359434.jpg
181116,743453018,Kathy Reichs,2004,,https://images.gr-assets.com/books/1452312670m/181116.jpg,https://images.gr-assets.com/books/1452312670s/181116.jpg
17231976,061579615X,H.M. Ward,2013,Damaged,https://images.gr-assets.com/books/1363632179m/17231976.jpg,https://images.gr-assets.com/books/1363632179s/17231976.jpg
444381,140367462,"George MacDonald, Arthur Hughes",1872,The Princess and the Goblin,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9606002,1605981737,"Camilla Läckberg, Steven T. Murray",2004,Predikanten,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
310272,7169957,Dr. Seuss,1974,There's a Wocket in My Pocket,https://images.gr-assets.com/books/1327448521m/310272.jpg,https://images.gr-assets.com/books/1327448521s/310272.jpg
64955,425194515,Dean Koontz,1989,Midnight,https://images.gr-assets.com/books/1308459731m/64955.jpg,https://images.gr-assets.com/books/1308459731s/64955.jpg
1402668,312361270,Madeleine Wickham,1998,The Gatecrasher,https://images.gr-assets.com/books/1312001285m/1402668.jpg,https://images.gr-assets.com/books/1312001285s/1402668.jpg
822,60733357,Neal Stephenson,2004,The Confusion,https://images.gr-assets.com/books/1407706997m/822.jpg,https://images.gr-assets.com/books/1407706997s/822.jpg
11275323,857522272,Terry Pratchett,2013,Raising Steam,https://images.gr-assets.com/books/1375882313m/11275323.jpg,https://images.gr-assets.com/books/1375882313s/11275323.jpg
17165932,547959206,Joelle Charbonneau,2014,Independent Study,https://images.gr-assets.com/books/1380034496m/17165932.jpg,https://images.gr-assets.com/books/1380034496s/17165932.jpg
24940998,399163840,Sue Grafton,2015,X,https://images.gr-assets.com/books/1429811123m/24940998.jpg,https://images.gr-assets.com/books/1429811123s/24940998.jpg
13821,60567236,"Roger Zelazny, Sönmez Güven",1967,Lord of Light,https://images.gr-assets.com/books/1330127327m/13821.jpg,https://images.gr-assets.com/books/1330127327s/13821.jpg
194755,224064924,"Roald Dahl, Quentin Blake",1990,Esio Trot,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
102461,1593070918,Mike Mignola,1998,Hellboy: The Chained Coffin and Others,https://images.gr-assets.com/books/1486039255m/102461.jpg,https://images.gr-assets.com/books/1486039255s/102461.jpg
21727,307279952,Scott B. Smith,1993,A Simple Plan,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3188186,316018740,"James Patterson, Michael Ledwidge",2009,Run for Your Life,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
428,374529949,"Joan Didion, David Thomson",1970,Play It as It Lays,https://images.gr-assets.com/books/1327935636m/428.jpg,https://images.gr-assets.com/books/1327935636s/428.jpg
125926,553590154,Kelley Armstrong,2004,Dime Store Magic,https://images.gr-assets.com/books/1355183293m/125926.jpg,https://images.gr-assets.com/books/1355183293s/125926.jpg
77504,553573357,Kim Stanley Robinson,1996,Blue Mars ,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4006,722533942,"Paulo Coelho, Alan R. Clarke",1988,As Valkírias,https://images.gr-assets.com/books/1414013931m/4006.jpg,https://images.gr-assets.com/books/1414013931s/4006.jpg
19561922,1250022061,Louise Penny,2014,The Long Way Home,https://images.gr-assets.com/books/1396828238m/19561922.jpg,https://images.gr-assets.com/books/1396828238s/19561922.jpg
6665671,375865861,A.S. King,2010,Please Ignore Vera Dietz,https://images.gr-assets.com/books/1394240671m/6665671.jpg,https://images.gr-assets.com/books/1394240671s/6665671.jpg
256598,60766212,"Joseph Delaney, Patrick  Arrasmith",2005,The Spook's Curse,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
